"1","가담 노을길","횡성읍내 가담리 꽃길을 걸을수 있는 가담노을길","1.2","1시간","전천교","강원도 횡성군 횡성읍 수류암로 383","강원도 횡성군 횡성읍 입석리 110-2","하수종말처리장 건너편","강원도 횡성군 횡성읍 수류암로 335","강원도 횡성군 횡성읍 가담리 534","가담리 뚝방길","033-340-2546","횡성군청 관광개발계","2019-06-10","37.48210533","127.9804803","4260000","강원도 횡성군"
"425","섬진강 물길","4구간","12.4","4시간","성수면사무소","전라북도 진안군 성수면 관진로 783","전라북도 진안군 성수면 외궁리 705","오암","전라북도 진안군 성수면 중길리 산77-1","전라북도 진안군 성수면 중길리 산77-1","성수면사무소-반용재-반용-섬진강사거리-포동-가장골삼거리-산막교-성수체련공원- 풍혈냉천주차장-양화-중길교-오암","063-433-5191","전라북도 진안군","2019-05-28","35.70900216","127.3233543","4730000","전라북도 진안군"
"426","섬진강 물길","4구간","12.4","4시간","성수면사무소","전라북도 진안군 성수면 관진로 783","전라북도 진안군 성수면 외궁리 705","오암","전라북도 진안군 성수면 중길리 산77-1","전라북도 진안군 성수면 중길리 산77-1","성수면사무소-반용재-반용-섬진강사거리-포동-가장골삼거리-산막교-성수체련공원- 풍혈냉천주차장-양화-중길교-오암","063-433-5191","전라북도 진안군","2019-05-28","35.70900216","127.3233543","4730000","전라북도 진안군"
"427","섬진강100리테마로드길","섬진강변에 친환경 생태 트레킹코스로 벚꽃과 매화꽃의 아름다운 풍광, 청정하천의 원형을 보전하고 있는 길이다.구간별 주차장과 휴게쉼터, 전망공간, 수변산책로, 도보길이 조성되어 있다","20.9","6시간40분","화개장터","경상남도 하동군 화개면 쌍계로 15","경상남도 하동군 화개면 탑리 726-46","송림공원","경상남도 하동군 하동읍 섬진강대로 2107-8","경상남도 하동군 하동읍 광평리 443-10","(야생차 ZONE) 화개장터 → 천년녹차쉼터 → 은모래쉼터 → 녹차연구소(문학 ZONE) 녹차연구소 → 대나무쉼터 → 팽나무쉼터 → 지리산생태과학관 → 전망쉼터 → 평사리공원(두꺼비 ZONE) 평사리공원 → 개치나루터 → 버드나무쉼터 → 두꺼비나루쉼터 → 흥룡/먹점마을 → 밤나무쉼터 → 돌티미전망대 → 알프스푸드마켓(재첩 ZONE) 알프스푸드마켓 → 만지배밭 → 재첩쉼터 → 하동나루쉼터 → 하동공원 → 송림공원","055-880-2381","하동군 관광진흥과","2019-06-24","35.18798901","127.6240657","5440000","경상남도 하동군"
"428","성당포구나바위성지둘레길","둘레길","10","3시간 40분","성당포구","","전라북도 익산시 성당면 성당리 285-4","나바위성지","전라북도 익산시 망성면 나바위1길 146","전라북도 익산시 망성면 화산리 1159-2","용머리길(6㎞)  : 성당포구 → 용두리쉼터, 김대건신부길(4㎞) : 용두리쉼터 → 나바위성지","063-859-5438","익산시청 녹색환경과","2019-03-06","36.13055222","126.9215952","4680000","전라북도 익산시"
"429","성안옛길(제1코스)","농촌 자연부락의 전원풍경을 감상하는 옛길","14","4시간","성안중학교","울산광역시 중구 성안2길 30","","성안중학교","울산광역시 중구 성안2길 30","","성안중학교→성안내약마을→참새미골→성동마을→장암저수지→길촌입구→장군바위 앞→경찰청→성안중학교","052-290-3690","울산광역시 중구청","2019-09-18","35.57275978","129.3178987","6310000","울산광역시"
"430","성안옛길(제1코스)","농촌 자연부락의 전원풍경을 감상하는 옛길","14","4시간","성안중학교","울산광역시 중구 성안2길 30","","성안중학교","울산광역시 중구 성안2길 30","","성안중학교→성안내약마을→참새미골→성동마을→장암저수지→길촌입구→장군바위 앞→경찰청→성안중학교","052-290-3690","울산광역시 중구청","2019-09-10","35.57275978","129.3178987","3690000","울산광역시 중구"
"431","성안옛길(제2코스)","농촌 자연부락의 전원풍경을 감상하는 옛길","7","2시간","금호아파트","울산광역시 중구 함월5길 35","","청구농장","울산광역시 중구 황암길 49","","금호아파트→장암저수지→시능골→성동마을→참새미골→청구농장","052-290-3690","울산광역시 중구청","2019-09-18","35.5757836","129.3045654","6310000","울산광역시"
"432","성안옛길(제2코스)","농촌 자연부락의 전원풍경을 감상하는 옛길","7","2시간","금호아파트","울산광역시 중구 함월5길 35","","청구농장","울산광역시 중구 황암길 49","","금호아파트→장암저수지→시능골→성동마을→참새미골→청구농장","052-290-3690","울산광역시 중구청","2019-09-10","35.5757836","129.3045654","3690000","울산광역시 중구"
"433","성안옛길(제3코스)","농촌 자연부락의 전원풍경을 감상하는 옛길","3.5","1시간","성동마을 입구","울산광역시 중구 성동길 88","","성동마을 입구","울산광역시 중구 성동길 88","","성동마을입구→성동회관→장암저수지→금호아파트→성동마을입구","052-290-3690","울산광역시 중구청","2019-09-18","35.58421004","129.3060865","6310000","울산광역시"
"434","성안옛길(제3코스)","농촌 자연부락의 전원풍경을 감상하는 옛길","3.5","1시간","성동마을 입구","울산광역시 중구 성동길 88","","성동마을 입구","울산광역시 중구 성동길 88","","성동마을입구→성동회관→장암저수지→금호아파트→성동마을입구","052-290-3690","울산광역시 중구청","2019-09-10","35.58421004","129.3060865","3690000","울산광역시 중구"
"435","소금뱃길","철새도래지와 산포에 이르는 뱃길","25","7시간","수도사","경기도 평택시 포승읍 호암길 58","경기도 평택시 포승읍 원정리 85-3","신포","경기도 평택시 청북읍 후사리 108-4","경기도 평택시 청북읍 오금길 1","수도사 → 남양방조제 → 도곡교 → 햇살들농장 → 홍원4리 → 홍원초교 → 청옥중교 → 자미산성 → 신포","031-8024-3212","경기도 평택시청","2019-04-09","37.0023372","126.8216674","3910000","경기도 평택시"
"436","소백산자락길 제4코스","가리점 마을옛길","13.4","200분","당동리","","충청북도 단양군 대강면 당동리 58-3","기촌리","","충청북도 단양군 단양읍 기촌리 107","당동리~기촌리(금곡초)","043-420-2556","충청북도 단양군청","2019-08-29","36.92119952","128.3672283","4480000","충청북도 단양군"
"437","소백산자락길 제5코스","황금구만냥길","15.8","235분","기촌리(금곡초)","","충청북도 단양군 단양읍 기촌리 107","고드너머재","","충청북도 단양군 가곡면 보발리 899","기촌리(금곡초)~고드너머재","043-420-2556","충청북도 단양군청","2019-08-29","36.9813074","128.3994621","4480000","충청북도 단양군"
"438","소백산자락길 제6코스","온달평강 로맨스길","13.8","205분","고드너머재","","충청북도 단양군 가곡면 보발리 899","영춘면사무소","","충청북도 단양군 영춘면 상리 395-5","고드너머재~영춘면사무소","043-420-2556","충청북도 단양군청","2019-08-29","37.0221701","128.4581032","4480000","충청북도 단양군"
"439","소백산자락길 제7코스","십승지 의풍옛길","18.2","270분","영춘면사무소","","충청북도 단양군 영춘면 상리 395-5","김삿갓묘","","충청북도 단양군 영춘면 의풍리 777-5","영춘면사무소~김삿갓묘","043-420-2556","충청북도 단양군청","2019-08-29","37.07852006","128.4875553","4480000","충청북도 단양군"
"440","소양강둘레길 1코스","소양강과 아미산군립공원을 둘러보는 호수숲길","8.5","3시간","자유수호희생자위령탑","","강원도 인제군 인제읍 남북리 434-43","소류정","강원도 인제군 남면 가넷고개길 48-12","강원도 인제군 남면 남전리 산 13-1","자유수호위령탑→살구미마을→금바리→칠공주터→소류정","033-460-2083","강원도 인제군청","2019-04-09","38.05751133","128.1667847","4330000","강원도 인제군"
"441","소양강둘레길 2코스","소양강과 아미산군립공원을 둘러보는 호수숲길","9","3시간","38대교","","강원도 인제군 남면 남전리 347-9","소류정","강원도 인제군 남면 가넷고개길 48-12","강원도 인제군 남면 남전리 산 13-1","38대교→전망대→충혼비→이정표→소류정","033-460-2083","강원도 인제군청","2019-04-09","38.02025765","128.1306999","4330000","강원도 인제군"
"442","소양강둘레길 3코스","소양강과 아미산군립공원을 둘러보는 호수숲길","4.9","2시간","자유수호희생자위령탑","","강원도 인제군 인제읍 남북리 434-43","군축교(종점)","","강원도 인제군 인제읍 남북리 산 56-4","자유수호위령탑→전망대→용바위쉼터→바람골→군축교","033-460-2083","강원도 인제군청","2019-04-09","38.05751133","128.1667847","4330000","강원도 인제군"
"443","소원길","소원길","22","8시간","신두리해변","충청남도 태안군 원북면 신두해변길 149 인근","충청남도 태안군 원북면 신두리 1414-40","만리포해변","충청남도 태안군 소원면 서해로 1 인근","충청남도 태안군 소원면 모항리 1436","만리포해변","041-672-9738","국립공원관리공단 태안해안국립공원사무소","2019-05-31","36.83725041","126.185062","4620000","충청남도 태안군"
"444","소풍길","의정부 대표시인 천상병이 작품 ‘귀천’에서 아름다운 이 세상을 “소풍”이라고 표현한 것을 인용한 것으로, 의정부시의 산과 하천변 길을 이용한 도보길","78.1","32","망월사역","경기도 의정부시 평화로 221","경기도 의정부시 호원동 50-5","사기막고개","경기도 남양주시 순화궁로 945번길","경기도 의정부시 산곡동 산94-11","대구간1코스 시점(망월사역) → 대구간1코스 종점(시청) → 대구간2코스 시점(시청) → 대구간2코스 종점(녹양역) → 대구간3코스 시점(녹양역)→ 대구간3코스 종점(현충탑) → 대구간4코스 시점(현충탑) → 대구간4코스 종점(부용산 입구) → 대구간5코스 시점(부용산 입구) → 대구간5코스 종점(구306보충대) → 대구간6코스 시점(옥수당공원) → 대구간6코스 종점(사기막고개)","031-828-4642","경기도 의정부시청","2019-04-01","37.71046065","127.0473595","3820000","경기도 의정부시"
"445","속리산둘레길 보은길1","구병산 옛길","14.7","3시간50분","임곡리마을회관","충청북도 보은군 마로면 임곡길 288-11","충청북도 보은군 마로면 임곡리 44","장안면 대추홍보관","충청북도 보은군 장안면 개안길 20","충청북도 보은군 장안면 개안리229-18","임곡리마을회관→ 적암리→ 갈평리→ 수문리→ 불목리→ 봉비리→ 장안면 대추홍보관","043-540-3213","충청북도 보은군","2019-04-19","36.43414636","127.8741764","4420000","충청북도 보은군"
"446","속리산둘레길 보은길2","말티재 넘는 길","12.9","3시간40분","장안면 대추홍보관","충청북도 보은군 장안면 개안길 20","충청북도 보은군 장안면 개안리 229-18","속리산면 상판리 상판교","충청북도 보은군 속리산면 상판리","충청북도 보은군 속리산면 상판리","장안면 대추홍보관→ 오창1리→ 말티재정상→ 솔향공원→ 상판교","043-540-3213","충청북도 보은군","2019-04-19","36.47001926","127.7914581","4420000","충청북도 보은군"
"447","속리산둘레길 보은길3","달천 들녘길","18.9","4시간50분","속리산면 상판리 상판교","충청북도 보은군 속리산면 상판리","충청북도 보은군 속리산면 상판리","산외면 대원리 마을회관","충청북도 보은군 산외면 대원길 28","충청북도 보은군 산외면 대원리83-1","상판교→중판문화마을→ 북암초등학교→ 백현리→ 장갑리→ 알프스자연휴양림→ 신정리→대원리 마을회관","043-540-3213","충청북도 보은군","2019-04-19","36.51522706","127.8239714","4420000","충청북도 보은군"
"448","속리산둘레길 보은길4","금단산 신선길","5.4","1시간20분","산외면 대원리 마을회관","충청북도 보은군 산외면 대원길 28","충청북도 보은군 산외면 대원리 83-1","금단산고개","충청북도 보은군 산외면 대원리","충청북도 보은군 산외면 대원리 산 13-1","대원리 마을회관→ 금단산 고개→ 괴산군","043-540-3213","충청북도 보은군","2019-04-19","36.59246772","127.7838921","4420000","충청북도 보은군"
"449","속리산둘레길 순환구간","꼬부랑길과의 만남","10.4","2시간30분","말티재정상","충청북도 보은군 속리산면 갈목리","충청북도 보은군 속리산면 갈목리 산 19-1","말티재정상","충청북도 보은군 속리산면 갈목리","충청북도 보은군 속리산면 갈목리 산 19-1","말티재정상→ 꼬부랑길 → 말티재정상","043-540-3213","충청북도 보은군","2019-04-19","36.49745431","127.8122425","4420000","충청북도 보은군"
"450","솔마루길 남산","선암호수공원에서 태화강둔치까지 연결되는 도심속 순환산책로 4구간","1.3","30분","맨발등산로","울산광역시 남구 은월로 37","울산광역시 남구 옥동 산291-6","크로바아파트 입구","울산광역시 남구 신정동 남산로 314번길","울산광역시 남구 신정동 산94-16","맨발등산로→남산전망대→남산루→크로바아파트입구","052-226-5892","울산광역시 남구청","2019-05-29","35.54138908","129.2945096","3700000","울산광역시 남구"
"451","솔마루길 남산","선암호수공원에서 태화강둔치까지 연결되는 도심속 순환산책로 4구간","1.3","30분","맨발등산로","울산광역시 남구 은월로 37","울산광역시 남구 옥동 산291-6","크로바아파트 입구","울산광역시 남구 신정동 남산로 314번길","울산광역시 남구 신정동 산94-16","맨발등산로→남산전망대→남산루→크로바아파트입구","052-226-5892","울산광역시 남구청","2019-09-18","35.54138908","129.2945096","6310000","울산광역시"
"452","솔마루길 대공원산","선암호수공원에서 태화강둔치까지 연결되는 도심속 순환산책로 2구간","5.4","1시간 20분","울산대공원산입구","울산광역시 남구 선암동 685-3","울산광역시 남구 선암동 685-3","솔마루하늘길","울산광역시 남구 옥동 산117","울산광역시 남구 옥동 산117","울산대공원산 입구→하리삼거리→가족피크닉장→충혼탑입구→울산대공원정남문연결로→용미등→솔마루하늘길","052-226-5892","울산광역시 남구청","2019-05-29","35.52042311","129.3116749","3700000","울산광역시 남구"
"453","솔마루길 대공원산","선암호수공원에서 태화강둔치까지 연결되는 도심속 순환산책로 2구간","5.4","1시간 20분","울산대공원산입구","울산광역시 남구 선암동 685-3","울산광역시 남구 선암동 685-3","솔마루하늘길","울산광역시 남구 옥동 산117","울산광역시 남구 옥동 산117","울산대공원산 입구→하리삼거리→가족피크닉장→충혼탑입구→울산대공원정남문연결로→용미등→솔마루하늘길","052-226-5892","울산광역시 남구청","2019-09-18","35.52042311","129.3116749","6310000","울산광역시"
"454","솔마루길 삼호산","선암호수공원에서 태화강둔치까지 연결되는 도심속 순환산책로 3구간","3.6","1시간 10분","솔마루하늘길","울산광역시 남구 옥동 산117","울산광역시 남구 옥동 산117","맨발등산로","울산광역시 남구 은월로 37","울산광역시 남구 옥동 산291-6","솔마루하늘길→차폐형등산로→솔마루정→고래전망대→태화강전망대→맨발등산로","052-226-5892","울산광역시 남구청","2019-05-29","35.53861296","129.2703801","3700000","울산광역시 남구"
"455","솔마루길 삼호산","선암호수공원에서 태화강둔치까지 연결되는 도심속 순환산책로 3구간","3.6","1시간 10분","솔마루하늘길","울산광역시 남구 옥동 산117","울산광역시 남구 옥동 산117","맨발등산로","울산광역시 남구 은월로 37","울산광역시 남구 옥동 산291-6","솔마루하늘길→차폐형등산로→솔마루정→고래전망대→태화강전망대→맨발등산로","052-226-5892","울산광역시 남구청","2019-09-18","35.53861296","129.2703801","6310000","울산광역시"
"456","솔마루길 신선산","선암호수공원에서 태화강둔치까지 연결되는 도심속 순환산책로 1구간","2.1","30분","솔마루길 진입광장","울산광역시 남구 야음동 산255","울산광역시 남구 야음동 산255","울산대공원산입구","울산광역시 남구 선암동 685-3","울산광역시 남구 선암동 685-3","솔마루길 진입광장→신선정→명상의장→울산해양경비안전서→솔마루다리→울산대공원산 입구","052-226-5892","울산광역시 남구청","2019-05-29","35.52104207","129.3287675","3700000","울산광역시 남구"
"457","솔마루길 신선산","선암호수공원에서 태화강둔치까지 연결되는 도심속 순환산책로 1구간","2.1","30분","솔마루길 진입광장","울산광역시 남구 야음동 산255","울산광역시 남구 야음동 산255","울산대공원산입구","울산광역시 남구 선암동 685-3","울산광역시 남구 선암동 685-3","솔마루길 진입광장→신선정→명상의장→울산해양경비안전서→솔마루다리→울산대공원산 입구","052-226-5892","울산광역시 남구청","2019-09-18","35.52104207","129.3287675","6310000","울산광역시"
"458","솔모랫길","솔모랫길","16","4시간","몽산포항","충청남도 태안군 남면 몽대로 495-5 인근","충청남도 태안군 남면 몽산리 686-29","드르니항","충청남도 태안군 남면 드르니길 143-31 인근","충청남도 태안군 남면 신온리 802-5","몽산포탐방지원센터-자연놀이체험장-청포대해변-염전마을-드르니항","041-672-9738","국립공원관리공단 태안해안국립공원사무소","2019-05-31","36.67309207","126.2729101","4620000","충청남도 태안군"
"459","솔바람길","계백혼이 살아숨쉬는 솔바람길","6","1시간 30분","돈암서원","충청남도 논산시 연산면 임3길 26-14","충청남도 논산시 연산면 임리 74","휴정서원","충청남도 논산시 부적면 신풍길 87","충청남도 논산시 부적면 신풍리 36","돈암서원→수락산→충곡서원→백제군사박물관→김장생선생묘소→고정산→휴정서원","041-746-8481","충청남도 논산시청","2019-06-25","36.20900515","127.1807235","4540000","충청남도 논산시"
"460","솔숲갈래길","고요히 흐르는 내성천을 따라 자유롭게 거닐수 있으며 석천계곡과 함께 울창한 소나무숲이 있어 가족과 함게 탐방하기에 좋음","7.1","2시간 30분","봉화체육공원","","경상북도 봉화군 봉화읍 내성리 506","정자목","","경상북도 봉화군 봉화읍 유곡리 1389-3","봉화체육공원→내성천수변공원→석천계곡솔숲길→닭실마을→정자목","054-679-6343","경상북도 봉화군청","2019-11-12","36.88771794","128.7319233","5240000","경상북도 봉화군"
"461","송도해안볼레길","해안선과 숲길로 이루어진 해안산책로","7","3","송도해수욕장 송도해안산책로","부산광역시 서구 암남동 송도해수욕장","","혈청소 순환도로","부산광역시 서구 암남공원로 202","","송도해수욕장-송도해안산책로-공원쉽터-공원삼거리-암남공원-혈청소 순환도로","051-240-4542","부산광역시 서구청","2019-05-10","","","3260000","부산광역시 서구"
"462","송산유원지 둘레길","황룡강의 보물섬에서 평림천의 농촌풍경을 따라 걷는길","4.4","1시간30분","송산유원지입구","광주광역시 광산구 송산동 195","광주광역시 광산구 송산동","가마마을","광주광역시 광산구 가마길","광주광역시 광산구 명도동","유원지 입구 교각-오리보트장-돌탑-지압길-연못길-플라타너스숲-수변길-평림교-내동교 정자-가마마을","062-960-8114","광주광역시 광산구청","2019-06-17","35.15880385","126.7360598","6290000","광주광역시"
"463","송파구 도란도란생태길","자연생태계 모습을 그래로 간직한 자연과 도시의 조화를 보여줄 수 있는 생태 도보여행길","4.5","약 2시간 반","올림픽선수촌아파트 은행나무길","서울특별시 송파구 양재대로 1233","서울특별시 송파구 방이동 89-28","마천중앙시장","서울특별시 송파구 마천로 45길 23","서울특별시 송파구 마천동 140-2","올림픽선수촌아파트 은행나무길 → 방이습지 → 화원거리 → 솔이텃밭 → 성내천 → 성내천 벚꽃길 → 성내천 물빛광장 → 성내천 물놀이장 → 마천시장","02-2147-2100","서울특별시 송파구청","2019-08-28","37.51608711","127.1306013","3230000","서울특별시 송파구"
"464","송파구 석촌호수데이트길(낮길)","송파의 낮과 밤의 경관을 담은 아름다운 산책길(낮길)","2","약 1시간","롯데월드 아쿠아리움","서울특별시 송파구 올림픽로 300","서울특별시 송파구 신천동 29","석촌동고분군","서울특별시 송파구 가락로7길 21","서울특별시 송파구 석촌동 248","롯데월드 아쿠아리움 → 서울서울 3080 → 서울 삼전도비 → 석촌호수 서호 → 석촌호수 카페거리 → 석촌호수로 18길(석촌동고분군 길) → 석촌동고분군","02-2147-2100","서울특별시 송파구청","2019-08-28","37.5137525","127.1044461","3230000","서울특별시 송파구"
"465","송파구 석촌호수데이트길(밤길)","송파의 낮과 밤의 경관을 담은 아름다운 산책길(밤길)","7.3","약 2시간 반","롯데월드타워 아레나광장","서울특별시 송파구 올림픽로 300","서울특별시 송파구 신천동 29","잠실 올림픽대교 뷰","서울특별시 송파구 한가람로 65","서울특별시 송파구 잠실동 1-1","롯데월드타워 아레나광장 → 석촌호수 동호 → 석촌호수 서호 → 서울스카이 전망대 → 한강시민공원 만남의광장 → 잠실 선착장 → 잠실 올림픽대교 뷰","02-2147-2100","서울특별시 송파구청","2019-08-28","37.5137525","127.1044461","3230000","서울특별시 송파구"
"466","송파구 송파문화체험길","예부터 지금까지 문화교역의 중심지였던 송파의 문화를 체험할 수 있는 도보여행길","3.1","약 1시간 반","한국광고박물관","서울특별시 송파구 올림픽로 35길 137 한국광고문화회관 3층","서울특별시 송파구 신천동 7-11 한국광고문화회관 3층","방이동 먹자골목","서울특별시 송파구 오금로 11길","서울특별시 송파구 방이동 65","한국광고박물관 → 스타에비뉴 → 서울서울3080 → 롯데월드 민속박물관 → 서울놀이마당 → 매직아일랜드 산책로 → 방이동 먹자골목","02-2147-2100","서울특별시 송파구청","2019-08-28","37.51592627","127.0996441","3230000","서울특별시 송파구"
"467","송파구 스포츠·레저길","테이크아웃 음식과 함께 도심 레저와 스포츠 메카를 느낄수 있는 도보여행길","5.3","약 2시간","신천맛골&새마을 시장","서울특별시 송파구 석촌호수로 12길 24","서울특별시 송파구 잠실동 205-15","잠실야구장","서울특별시 송파구 올림픽로 25 서울종합운동장","서울특별시 송파구 잠실동 10","신천맛골&새마을 시장 → 석촌나들목 → 한상시민공원 잠실지구 → 잠실어도 → 잠실선착장 → 한가람로 가로수길 → 잠실종합운동장 → 잠실야구장","02-2147-2100","서울특별시 송파구청","2019-08-28","37.50890349","127.0838636","3230000","서울특별시 송파구"
"468","송파구 역사여행삼전도길","송파 삼전도비에 서려있는 역사적 이야기를 느낄수 있는 코스","11.8","약 5시간","마천동 만남의 장소","서울특별시 송파구 성내천로 63길","서울특별시 송파구 거여동","남한산성 행궁","경기도 광주시 중부면 산성리 935-6","","마천동 만남의 장소 → 청량산 등산로 → 수어장대 → 우익문(서문) → 연주봉옹성 → 전승문(북문) → 남한산성 백숙거리 → 봉암성 → 벌봉 → 동장대터 → 좌익문(동문) → 남옹성3,2,1 → 지화문(남문) → 남한산성행궁","02-2147-2100","서울특별시 송파구청","2019-08-28","37.49022417","127.1575947","3230000","서울특별시 송파구"
"469","송파구 책읽는 역사길","책과 임경업장군 이야기가 어우러진 도보여행길","5.3","약 3시간","글샘공원","서울특별시 송파구 충민로","서울특별시 송파구 문정동","성내천","서울특별시 송파구 성내천로","서울특별시 송파구 오금동","글샘공원 → 장지천 벚꽃길 → 장지천 → 글마루도서관&장수근린공원 → 장사바위/장사약수터 → 장지근린공원 → 개롱골 장군거리 → 성내천","02-2147-2100","서울특별시 송파구청","2019-08-28","37.47988799","127.1275851","3230000","서울특별시 송파구"
"470","송파구 추억의 송파장길","가락시장의 이야기와 연계하여 주변 구석구석 숨은 역사를 보여주는 도보여행길","3.7","약 1시간 반","문정 로데오거리","서울특별시 송파구 동남로 92","서울특별시 송파구 문정동 54","잠실여고 앞 분식거리","서울특별시 송파구 송파대로 38길 5","서울특별시 송파구 송파2동 97-43","문정 로데오거리 → 문정동 느티나무 → 가락몰&가락시장 → 송파사계공원 → 서울 중대초등학교 → 잠실여고 앞 분식거리","02-2147-2100","서울특별시 송파구청","2019-08-28","37.48879254","127.1217069","3230000","서울특별시 송파구"
"471","송파구 한성백제왕도길","송파구의 대표적인 도보관광코스로 한성백제 역사의 자취를 느낄수 있는 도보여행길","9","약 3시간","풍납근린공원","서울특별시 송파구 천호대로152길","서울특별시 송파구 풍납동","석촌동 고분군","서울특별시 송파구 가락로 5길","서울특별시 송파구 석촌동","풍납근린공원 → 풍납시장 → 경당역사공원 → 서울 풍납동 토성 → 서울 몽촌토성 → 몽촌역사관 → 백제집자리전시관 → 한성백제박물관 → 서울방이동고분군 → 석촌동 고분군","02-2147-2100","서울특별시 송파구청","2019-08-28","37.53810965","127.1219228","3230000","서울특별시 송파구"
"472","송현이길","순장소녀 송현이와 함께 우리 민중의 정취를 느끼다","4","2시간","창녕박물관","경상남도 창녕군 창녕읍 창밀로 34","","창녕박물관","경상남도 창녕군 창녕읍 창밀로 34","","창녕박물관→송현동 고분군→송현동 마애여래좌상→진흥왕 척경비 원위치→만옥정공원(진흥왕척경비·객사)→창녕석빙고→명덕수변공원→창녕향교→교동고분군→창녕박물관","055-530-1471","경상남도 창녕군청","2019-08-07","35.54540564","128.5054413","5410000","경상남도 창녕군"
"473","수도녹색숲모티길","수도녹색숲모티길은 수도산을 비롯한 고산으로 에워싸여 있고 수백만그루의 나무가 조성되어 있는 녹색숲이다.","15","4시간","수도리 주차장","","경상북도 김천시 증산면 수도리 412","원황점","","경상북도 김천시 증산면 황점리 114-2","수도리 주차장 - 아름다운 숲길 - 낙엽송보존림 - 원황점","054-420-6647","김천시청 문화관광과","2019-09-16","35.85435717","128.0066793","5060000","경상북도 김천시"
"474","수목길","자연치유 및 감성계발을 유도할 수 있는 환상의 숲 길","8.1","2시간35분","죽녹원","전라남도 담양군 담양읍 죽녹원로 119","전라남도 담양군 담양읍 향교리 산37-6","담양리조트","전라남도 담양군 금성면 금성산성길 202","전라남도 담양군 담양읍 원율리 392-5","죽녹원→관방제림→추성경기장→메타세쿼이아길→금월교→담양항공→담양리조트","061-380-3144","담양군 녹색관광과","2019-05-27","35.32535675","126.9866176","4850000","전라남도 담양군"
"475","수원둘레길","수원시의 외곽을 연결하는 길로 기존의 광교산길과 칠보산길, 원천리길, 영통의 경계를 연결하여 수원의 경계를 둘러 볼 수 있는 길","60","22시간 30분","광교호수공원","경기도 수원시 영통구 광교호수공원로 102","경기도 수원시 영통구 하동 1023","광교호수공원","경기도 수원시 영통구 광교호수공원로 102","경기도 수원시 영통구 하동 1023","광교호수공원 → 영통 가로수길 → 원천리천 → 황구지천 → 칠보산 → 왕송호수 → 지지대쉼터 → 광교산 → 광교호수공원","031-228-4568","수원시 공원녹지사업소","2020-01-21","37.27507907","127.0638043","3740000","경기도 수원시"
"476","수원산","산 높이는 709.7m계곡이 깊고 여름에도 빙설이 남아있고 구름이 피어올라 황혼 같다고 할 만큼 수려한 경관을 지녔다.","9.2","6시간","수원산 전망대","경기도 포천시 군내면 청군로 2485","경기도 포천시 군내면 직두리 산19-3","수원산 전망대","경기도 포천시 군내면 청군로 2485","경기도 포천시 군내면 직두리 산19-3","1코스 직두리→능선→서방바위→능선→정상2코스 직두리→대해사→능선→정상3코스 굴고개→정상","031-538-2039","포천시 산림과","2019-04-30","37.85730981","127.2650744","5600000","경기도 포천시"
"477","수원팔색길 도란길","메타세콰이어 가로수 길이 있으며 영통의 공원, 녹지, 원천리천을 연결한 녹음이 풍부한 길","11","4시간","영통중앙공원","경기도 수원시 영통구 청명로 151","경기도 수원시 영통구 영통동 961-1","영통중앙공원","경기도 수원시 영통구 청명로 151","경기도 수원시 영통구 영통동 961-1","영통중앙공원 → 영흥공원 → 원천리천 → 머내생태공원 → 곡반정교 → 영동초교 →영통중앙공원","031-228-4568","수원시 공원녹지사업소","2020-01-21","37.25718685","127.0720587","3740000","경기도 수원시"
"478","수원팔색길 매실길","청둥오리, 백로 등 각종 철새가 사는 자연형 하천인 황구지천과 숲의 정취를 느낄 수 있는 칠보산 자락길, 호매실 택지개발지구 내 생태하천인 호매실천을 연결한 생태 자연길","18","6시간","수원시 농업기술센터","경기도 수원시 권선구 온정로 45 (오목천동)","경기도 수원시 권선구 오목천동 40","수원시 농업기술센터","경기도 수원시 권선구 온정로 45","경기도 수원시 권선구 오목천동 40","수원시 농업기술센터 → 경기도 축산위생연구소 → 칠보산 여가녹지 → 왕송호수 → 황구지천(금곡교) → 수원시 농업기술센터","031-228-4568","수원시 공원녹지사업소","2020-01-21","37.25012445","126.9631647","3740000","경기도 수원시"
"479","수원팔색길 모수길","물길의 근원이다 하여 백제시대부터 모수국이라 불렸던 수원의 대표 하천인 서호천과 수원천을 따라 도심 속 자연환경을 느낄 수 있는 길","22","7시간 40분","광교공원","경기도 수원시 장안구 광교산로125번길 10","경기도 수원시 장안구 연무동 3","광교공원","경기도 수원시 장안구 광교산로125번길 10","경기도 수원시 장안구 연무동 3","광교공원 → 화홍문 → 수원천 → 서호공원 → 서호천 → 광교저수지 수변산책로 → 광교공원","031-228-4568","수원시 공원녹지사업소","2020-01-21","37.30075788","127.0290549","3740000","경기도 수원시"
"480","수원팔색길 여우길","옛날에 여우가 많이 살았다는 데서 유래한 길로 광교공원과 광교호수공원을 연결하는 길","10","3시간 40분","광교호수공원","경기도 수원시 영통구 광교호수공원로 102","경기도 수원시 영통구 하동 1023","광교호수공원","경기도 수원시 영통구 광교호수공원로 102","경기도 수원시 영통구 하동 1023","광교호수공원 → 여우골 숲길 → 봉녕사 → 경기대학교 → 광교호수공원","031-228-4568","수원시 공원녹지사업소","2020-01-21","37.27507907","127.0638043","3740000","경기도 수원시"
